incident_id,actual_root_cause,predicted_root_cause,top3_root_causes,confidence,top3_hit
RAW-INC-0240,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2969,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1091,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1205,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1916,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1030,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1237,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2247,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2107,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1026,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2501,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2892,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2426,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1339,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2846,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2078,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1048,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1049,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1785,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1652,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2746,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0622,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2785,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0671,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1780,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2531,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2021,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1739,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1537,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0415,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2038,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0486,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2784,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1790,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2572,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0109,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1056,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2081,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2742,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0737,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0319,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1926,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0403,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1980,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1094,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2020,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2045,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2934,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0950,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1420,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2233,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2996,Network or downstream timeout,Downstream dependency latency spike,Downstream dependency latency spike | Insufficient HDFS block replicas | Hardware fault detected,0.54,0
RAW-INC-1289,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1463,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2064,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0533,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0057,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1745,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1592,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2105,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0556,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2425,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1836,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1396,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0880,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0536,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2717,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0002,Pod memory exhaustion,Pod memory exhaustion,Network or downstream timeout | Network or hardware performance degradation | Insufficient HDFS block replicas,1.0,0
RAW-INC-2855,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2349,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1002,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2733,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2896,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0437,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2097,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2705,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1227,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0830,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0314,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0234,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1136,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1979,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0745,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0112,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2526,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2546,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1134,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2515,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0701,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0473,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0965,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1577,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0679,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2685,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1199,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0832,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2876,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1973,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1273,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0362,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0136,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1585,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2257,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0039,Database connection pool exhaustion,Database connection pool exhaustion,Database connection pool exhaustion | Network or hardware performance degradation | Network or downstream timeout,1.0,1
RAW-INC-2351,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0367,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1818,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0030,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2602,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0023,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1147,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0943,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1004,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0421,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2788,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0461,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0044,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0088,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0898,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1711,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1428,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0283,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1178,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2766,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0762,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2958,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0860,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0534,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0808,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2551,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0904,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2453,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2487,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2837,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2543,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0075,Pod memory exhaustion,Pod memory exhaustion,Network or downstream timeout | Network or hardware performance degradation | Insufficient HDFS block replicas,1.0,0
SYN-INC-0050,Pod memory exhaustion,Pod memory exhaustion,Network or downstream timeout | Network or hardware performance degradation | Insufficient HDFS block replicas,1.0,0
RAW-INC-1346,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1884,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1269,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2282,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1413,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1539,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0222,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0544,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1317,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2230,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0681,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0786,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1114,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2604,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1327,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2459,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1386,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1755,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0273,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0522,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0523,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2112,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0728,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2617,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0351,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2757,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2068,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2410,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1209,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0015,Consumer processing bottleneck,Consumer processing bottleneck,Consumer processing bottleneck | Network or hardware performance degradation | Network or downstream timeout,1.0,1
RAW-INC-1265,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1207,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2091,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1564,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0169,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2606,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1033,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0806,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0882,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1673,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1583,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2875,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1111,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1345,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0098,Consumer processing bottleneck,Consumer processing bottleneck,Consumer processing bottleneck | Network or hardware performance degradation | Network or downstream timeout,1.0,1
RAW-INC-0220,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0368,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2852,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1363,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2370,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2224,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
